,Unnamed: 0, 상품매출현황(전체) ,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,,조회기간 : 2020-06-12 ~ 2020-06-12,,,,,
1,,상 품 명,상 품 코 드,수    량,점유율(수량),판매금액,점유율(금액)
2,,단팥빵, 1002,37,6.035889070146819,48100,2.5204359673024523
3,,옛날크림빵, 1003,15,2.4469820554649266,22500,1.1789981136030183
4,,소보루빵, 1005,21,3.4257748776508974,27300,1.430517711171662
5,,생크림빵, 1007,4,0.6525285481239804,10000,0.5239991616013414
6,,우유버터크림, 1009,10,1.6313213703099512,15000,0.7859987424020122
7,,완두앙금빵, 1010,15,2.4469820554649266,19500,1.021798365122616
8,,생크림팥 왕빵, 1011,2,0.3262642740619902,5600,0.2934395304967512
9,,소보루왕빵, 1013,1,0.1631321370309951,2500,0.13099979040033535
10,,그린찰왕빵, 1014,3,0.4893964110929853,7500,0.3929993712010061
11,,옥수수왕빵, 1015,1,0.1631321370309951,2500,0.13099979040033535
12,,찰브레드, 1163,1,0.1631321370309951,3800,0.19911968140850975
13,,맘모스, 1169,2,0.3262642740619902,6000,0.3143994969608049
14,,땅콩크림 빵, 1256,8,1.3050570962479608,12000,0.6287989939216098
15,,6세기, 1280,1,0.1631321370309951,3900,0.20435967302452315
16,,찹쌀도넛, 1049,12,1.9575856443719413,18000,0.9431984908824146
17,,찹쌀스틱, 1050,6,0.9787928221859706,7800,0.4087193460490463
18,,생크림꽈베기, 1051,9,1.468189233278956,22500,1.1789981136030183
19,,팥도넛, 1052,3,0.4893964110929853,4500,0.23579962272060365
20,,튀김소보루, 1053,2,0.3262642740619902,4000,0.2095996646405366
21,,소보루꽈베기, 1055,3,0.4893964110929853,5400,0.2829595472647244
22,,츄러스, 1056,4,0.6525285481239804,8000,0.4191993292810732
23,,고로케, 1166,9,1.468189233278956,18000,0.9431984908824146
24,,피자 고로케, 1226,4,0.6525285481239804,10000,0.5239991616013414
25,,튀김 사라다, 1231,2,0.3262642740619902,5000,0.2619995808006707
26,,먹물외계인, 1283,4,0.6525285481239804,11600,0.607839027457556
27,,옛날모찌, 1102,21,3.4257748776508974,27300,1.430517711171662
28,,밤만주, 1109,3,0.4893964110929853,3900,0.20435967302452315
29,,만주 선물세트, 1189,1,0.1631321370309951,19500,1.021798365122616
30,,왕만주, 1249,5,0.8156606851549756,10000,0.5239991616013414
31,,우유식빵, 1004,9,1.468189233278956,27000,1.414797736323622
32,,잡곡식빵, 1016,5,0.8156606851549756,15000,0.7859987424020122
33,,옥수수식빵, 1017,6,0.9787928221859706,15000,0.7859987424020122
34,,밤식빵, 1019,1,0.1631321370309951,5000,0.2619995808006707
35,,모닝빵, 1022,1,0.1631321370309951,3500,0.1833997065604695
36,,환타스틱, 1023,1,0.1631321370309951,3500,0.1833997065604695
37,,바게트, 1025,1,0.1631321370309951,3300,0.1729197233284427
38,,딸기잼, 1227,1,0.1631321370309951,4200,0.2200796478725634
39,,국찌니빵, 1268,1,0.1631321370309951,1500,0.07859987424020122
40,,꿀빵, 1270,1,0.1631321370309951,3000,0.15719974848040244
41,,새우바게트, 1026,69,11.256117455138662,345000,18.07797107524628
