,Unnamed: 0, 상품매출현황(전체) ,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,,조회기간 : 2020-06-05 ~ 2020-06-05,,,,,
1,,상 품 명,상 품 코 드,수    량,점유율(수량),판매금액,점유율(금액)
2,,단팥빵, 1002,84,14.482758620689655,109200,5.370843989769821
3,,옛날크림빵, 1003,24,4.137931034482759,36000,1.7706079087153257
4,,소보루빵, 1005,11,1.896551724137931,14300,0.7033248081841432
5,,생크림빵, 1007,7,1.206896551724138,17500,0.8607121778477277
6,,우유버터크림, 1009,12,2.0689655172413794,18000,0.8853039543576628
7,,완두앙금빵, 1010,2,0.3448275862068966,2600,0.1278772378516624
8,,생크림팥 왕빵, 1011,1,0.1724137931034483,2800,0.13771394845563645
9,,소보루왕빵, 1013,1,0.1724137931034483,2500,0.1229588825496754
10,,그린찰왕빵, 1014,1,0.1724137931034483,2500,0.1229588825496754
11,,옥수수왕빵, 1015,3,0.5172413793103449,7500,0.36887664764902617
12,,찰브레드, 1163,3,0.5172413793103449,11400,0.5606925044265197
13,,맘모스, 1169,1,0.1724137931034483,3000,0.14755065905961046
14,,땅콩크림 빵, 1256,7,1.206896551724138,10500,0.5164273067086367
15,,딸기잼빵, 1257,5,0.8620689655172413,6500,0.319693094629156
16,,찹쌀도넛, 1049,11,1.896551724137931,16500,0.8115286248278576
17,,찹쌀스틱, 1050,2,0.3448275862068966,2600,0.1278772378516624
18,,생크림꽈베기, 1051,13,2.2413793103448274,32500,1.5984654731457801
19,,팥도넛, 1052,5,0.8620689655172413,7500,0.36887664764902617
20,,튀김소보루, 1053,4,0.6896551724137931,8000,0.3934684241589612
21,,소보루꽈베기, 1055,7,1.206896551724138,12600,0.6197127680503639
22,,츄러스, 1056,1,0.1724137931034483,2000,0.0983671060397403
23,,고로케, 1166,7,1.206896551724138,14000,0.6885697422781821
24,,피자 고로케, 1226,2,0.3448275862068966,5000,0.2459177650993508
25,,튀김 사라다, 1231,2,0.3448275862068966,5000,0.2459177650993508
26,,옛날모찌, 1102,6,1.0344827586206897,7800,0.3836317135549872
27,,밤만주, 1109,6,1.0344827586206897,7800,0.3836317135549872
28,,만주 선물세트, 1189,2,0.3448275862068966,39000,1.918158567774936
29,,왕만주, 1249,7,1.206896551724138,14000,0.6885697422781821
30,,우유식빵, 1004,2,0.3448275862068966,6000,0.2951013181192209
31,,잡곡식빵, 1016,2,0.3448275862068966,6000,0.2951013181192209
32,,옥수수식빵, 1017,4,0.6896551724137931,10000,0.4918355301987016
33,,밤식빵, 1019,5,0.8620689655172413,25000,1.229588825496754
34,,모닝빵, 1022,2,0.3448275862068966,7000,0.34428487113909106
35,,바게트, 1025,1,0.1724137931034483,3300,0.16230572496557152
36,,흑임자아몬드, 1242,1,0.1724137931034483,2900,0.14263230375762345
37,,국찌니빵, 1268,1,0.1724137931034483,1500,0.07377532952980523
38,,새우바게트, 1026,75,12.931034482758621,375000,18.44383238245131
39,,크림치즈바게트, 1027,71,12.241379310344827,355000,17.460161322053906
40,,마늘바게트, 1028,22,3.793103448275862,77000,3.787133582530002
41,,연유볼, 1030,5,0.8620689655172413,25000,1.229588825496754
42,,불고기또띠아, 1034,3,0.5172413793103449,7500,0.36887664764902617
43,,알레스카, 1068,1,0.1724137931034483,3500,0.17214243556954553
44,,모카브리오슈, 1069,1,0.1724137931034483,3500,0.17214243556954553
45,,팡콩파이, 1071,12,2.0689655172413794,18000,0.8853039543576628
46,,우유크림파이, 1072,1,0.1724137931034483,3900,0.1918158567774936
47,,콘치즈트라이, 1074,2,0.3448275862068966,7000,0.34428487113909106
48,,종이파이, 1079,2,0.3448275862068966,5600,0.2754278969112729
49,,몽블랑, 1081,2,0.3448275862068966,7600,0.3737950029510132
50,,이탈리아노 1개, 1157,1,0.1724137931034483,1300,0.0639386189258312
51,,크림치즈 페스트리, 1203,1,0.1724137931034483,2500,0.1229588825496754
52,,브라우니, 1206,1,0.1724137931034483,8000,0.3934684241589612
53,,소세지 페스트리, 1208,3,0.5172413793103449,10500,0.5164273067086367
54,,애플 파이, 1255,2,0.3448275862068966,4000,0.1967342120794806
55,,블루베리 파이, 1267,4,0.6896551724137931,14000,0.6885697422781821
56,,공룡알, 1037,9,1.5517241379310345,25200,1.2394255361007278
57,,에그모닝, 1038,3,0.5172413793103449,10500,0.5164273067086367
58,,닭가슴살샐러드, 1042,1,0.1724137931034483,4900,0.24099940979736376
59,,거북이피쟈, 1046,1,0.1724137931034483,2000,0.0983671060397403
60,,햄버거, 1184,1,0.1724137931034483,3900,0.1918158567774936
61,,불고기 갈릭 핫도그, 1218,2,0.3448275862068966,7000,0.34428487113909106
62,,앙버터, 1057,2,0.3448275862068966,3600,0.17706079087153256
63,,올리브 치아바타, 1060,1,0.1724137931034483,3300,0.16230572496557152
64,,마크로네, 1164,1,0.1724137931034483,3500,0.17214243556954553
65,,콘브레드, 1225,4,0.6896551724137931,6000,0.2951013181192209
66,,엔젤쉬폰, 1094,1,0.1724137931034483,4500,0.2213259885894157
67,,쵸코머핀, 1098,1,0.1724137931034483,1800,0.08853039543576628
68,,코코넛케?, 1101,2,0.3448275862068966,5000,0.2459177650993508
69,,롤케이크1호, 1162,3,0.5172413793103449,30000,1.4755065905961047
70,,밀봉카스테라, 1168,2,0.3448275862068966,5000,0.2459177650993508
71,,대판카스테라, 1170,6,1.0344827586206897,120000,5.902026362384419
72,,롤케이크2호, 1171,1,0.1724137931034483,17000,0.8361204013377926
73,,밤파운드, 1177,2,0.3448275862068966,12000,0.5902026362384418
74,,시몬 (봉지), 1178,2,0.3448275862068966,10000,0.4918355301987016
75,,수플레 치즈케?, 1192,2,0.3448275862068966,16000,0.7869368483179224
76,,밤롤, 1259,1,0.1724137931034483,6000,0.2951013181192209
77,,샌드빵, 1269,3,0.5172413793103449,11700,0.5754475703324808
78,,두부뽀빠이, 1083,2,0.3448275862068966,6000,0.2951013181192209
79,,기페리, 1090,1,0.1724137931034483,2500,0.1229588825496754
80,,마카롱, 1160,12,2.0689655172413794,24000,1.1804052724768836
81,,구리볼, 1188,3,0.5172413793103449,13500,0.6639779657682471
82,,악마의 유혹, 1196,1,0.1724137931034483,3500,0.17214243556954553
83,,식빵 러스크, 1207,1,0.1724137931034483,3500,0.17214243556954553
84,,사브레코코, 1234,2,0.3448275862068966,11000,0.5410190832185717
85,,참깨전병, 1235,2,0.3448275862068966,11000,0.5410190832185717
86,,아몬드전병, 1236,2,0.3448275862068966,11000,0.5410190832185717
87,,누네띠네(3), 1251,1,0.1724137931034483,3000,0.14755065905961046
88,,마늘러스크, 1252,1,0.1724137931034483,3500,0.17214243556954553
89,,슈톨렌(소), 1115,1,0.1724137931034483,6000,0.2951013181192209
90,,찰보리빵, 1245,1,0.1724137931034483,1300,0.0639386189258312
91,,아메리카노(hot), 1137,5,0.8620689655172413,15000,0.7377532952980523
92,,아메리카노(ice), 1138,8,1.3793103448275863,25600,1.259098957308676
93,,탄산음료, 1141,1,0.1724137931034483,1700,0.08361204013377926
94,,우유(200ml), 1142,3,0.5172413793103449,3000,0.14755065905961046
95,,코롬방쉐이크, 1144,7,1.206896551724138,17500,0.8607121778477277
96,,바나나우유, 1151,5,0.8620689655172413,6500,0.319693094629156
97,,생수, 1190,3,0.5172413793103449,3000,0.14755065905961046
98,,3호, 1213,1,0.1724137931034483,33000,1.6230572496557152
99,,5호, 1215,2,0.3448275862068966,110000,5.410190832185717
100,,합  계,,580,,"2,033,200",
