,Unnamed: 0, 상품매출현황(전체) ,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,,조회기간 : 2020-06-06 ~ 2020-06-06,,,,,
1,,상 품 명,상 품 코 드,수    량,점유율(수량),판매금액,점유율(금액)
2,,단팥빵, 1002,69,5.832628909551986,89530,2.2787548677746954
3,,옛날크림빵, 1003,18,1.521555367709214,27000,0.6872152510880908
4,,소보루빵, 1005,30,2.53592561284869,38830,0.9883173407315025
5,,생크림빵, 1007,8,0.6762468300929839,20000,0.5090483341393265
6,,우유버터크림, 1009,24,2.0287404902789516,36000,0.9162870014507878
7,,완두앙금빵, 1010,11,0.9298393913778529,14300,0.36396955890961846
8,,생크림팥 왕빵, 1011,2,0.16906170752324598,5600,0.14253353355901144
9,,소보루왕빵, 1013,3,0.25359256128486896,7500,0.19089312530224745
10,,그린찰왕빵, 1014,3,0.25359256128486896,7500,0.19089312530224745
11,,옥수수왕빵, 1015,5,0.42265426880811496,12500,0.3181552088370791
12,,맘모스, 1169,2,0.16906170752324598,6000,0.15271450024179795
13,,땅콩크림 빵, 1256,9,0.760777683854607,13500,0.3436076255440454
14,,딸기잼빵, 1257,15,1.267962806424345,19500,0.4963221257858434
15,,찹쌀도넛, 1049,12,1.0143702451394758,18000,0.4581435007253939
16,,찹쌀스틱, 1050,9,0.760777683854607,11700,0.297793275471506
17,,생크림꽈베기, 1051,10,0.8453085376162299,25000,0.6363104176741582
18,,팥도넛, 1052,10,0.8453085376162299,15000,0.3817862506044949
19,,튀김소보루, 1053,8,0.6762468300929839,16000,0.40723866731146124
20,,소보루꽈베기, 1055,10,0.8453085376162299,18000,0.4581435007253939
21,,츄러스, 1056,7,0.591715976331361,14000,0.3563338338975286
22,,고로케, 1166,15,1.267962806424345,30000,0.7635725012089898
23,,피자 고로케, 1226,5,0.42265426880811496,12500,0.3181552088370791
24,,튀김 사라다, 1231,4,0.33812341504649196,10000,0.25452416706966324
25,,옛날모찌, 1102,16,1.3524936601859678,20800,0.5294102675048996
26,,황란빵, 1108,1,0.08453085376162299,1300,0.033088141719056226
27,,밤만주, 1109,12,1.0143702451394758,15600,0.3970577006286747
28,,만주 선물세트, 1189,1,0.08453085376162299,19500,0.4963221257858434
29,,왕만주, 1249,3,0.25359256128486896,6000,0.15271450024179795
30,,우유식빵, 1004,8,0.6762468300929839,24000,0.6108580009671918
31,,잡곡식빵, 1016,2,0.16906170752324598,6000,0.15271450024179795
32,,옥수수식빵, 1017,2,0.16906170752324598,5000,0.12726208353483162
33,,밤식빵, 1019,6,0.5071851225697379,30000,0.7635725012089898
34,,모닝빵, 1022,2,0.16906170752324598,7000,0.1781669169487643
35,,환타스틱, 1023,2,0.16906170752324598,7000,0.1781669169487643
36,,바게트, 1025,3,0.25359256128486896,9900,0.25197892539896666
37,,흑임자아몬드, 1242,6,0.5071851225697379,17400,0.4428720507012141
38,,국찌니빵, 1268,10,0.8453085376162299,15000,0.3817862506044949
39,,꿀빵, 1270,2,0.16906170752324598,6000,0.15271450024179795
40,,새우바게트, 1026,171,14.454775993237531,854340,21.745017689429613
41,,크림치즈바게트, 1027,160,13.524936601859679,799340,20.345134770546462
42,,마늘바게트, 1028,76,6.424344885883348,265080,6.7469266206826335
43,,마늘스틱, 1029,8,0.6762468300929839,9600,0.24434320038687674
44,,연유볼, 1030,21,1.7751479289940828,105000,2.6725037542314642
45,,불고기또띠아, 1034,7,0.591715976331361,17500,0.4454172923719107
46,,알레스카, 1068,2,0.16906170752324598,7000,0.1781669169487643
47,,모카브리오슈, 1069,2,0.16906170752324598,7000,0.1781669169487643
48,,팡콩파이, 1071,8,0.6762468300929839,12000,0.3054290004835959
49,,우유크림파이, 1072,3,0.25359256128486896,11700,0.297793275471506
50,,마롱브리오슈, 1073,4,0.33812341504649196,11200,0.2850670671180229
