,Unnamed: 0, 상품매출현황(전체) ,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,,조회기간 : 2020-06-13 ~ 2020-06-13,,,,,
1,,상 품 명,상 품 코 드,수    량,점유율(수량),판매금액,점유율(금액)
2,,단팥빵, 1002,47,5.222222222222222,61100,1.8911724650241426
3,,옛날크림빵, 1003,12,1.3333333333333333,18000,0.5571375510709422
4,,소보루빵, 1005,15,1.6666666666666667,19500,0.603565680326854
5,,생크림빵, 1007,6,0.6666666666666666,15000,0.4642812925591185
6,,우유버터크림, 1009,9,1,13260,0.41042466262226074
7,,완두앙금빵, 1010,8,0.8888888888888888,10400,0.3219016961743221
8,,생크림팥 왕빵, 1011,4,0.4444444444444444,11200,0.3466633651108085
9,,소보루왕빵, 1013,2,0.2222222222222222,5000,0.1547604308530395
10,,그린찰왕빵, 1014,1,0.1111111111111111,2500,0.07738021542651975
11,,옥수수왕빵, 1015,1,0.1111111111111111,2500,0.07738021542651975
12,,땅콩크림 빵, 1256,9,1,13500,0.41785316330320665
13,,딸기잼빵, 1257,2,0.2222222222222222,2600,0.08047542404358053
14,,6세기, 1280,1,0.1111111111111111,3900,0.1207131360653708
15,,찹쌀도넛, 1049,14,1.5555555555555556,21000,0.6499938095827659
16,,찹쌀스틱, 1050,9,1,11530,0.3568775535471091
17,,생크림꽈베기, 1051,11,1.2222222222222223,27500,0.8511823696917172
18,,팥도넛, 1052,9,1,13500,0.41785316330320665
19,,튀김소보루, 1053,5,0.5555555555555556,10000,0.309520861706079
20,,소보루꽈베기, 1055,4,0.4444444444444444,7200,0.22285502042837688
21,,츄러스, 1056,3,0.3333333333333333,6000,0.18571251702364738
22,,고로케, 1166,9,1,18000,0.5571375510709422
23,,피자 고로케, 1226,1,0.1111111111111111,2500,0.07738021542651975
24,,튀김 사라다, 1231,3,0.3333333333333333,7500,0.23214064627955924
25,,옛날모찌, 1102,12,1.3333333333333333,15600,0.4828525442614832
26,,쵸코 마들렌, 1106,4,0.4444444444444444,8000,0.2476166893648632
27,,밤만주, 1109,1,0.1111111111111111,1300,0.040237712021790266
28,,만주 선물세트, 1189,1,0.1111111111111111,19500,0.603565680326854
29,,왕만주, 1249,3,0.3333333333333333,6000,0.18571251702364738
30,,우유식빵, 1004,3,0.3333333333333333,9000,0.2785687755354711
31,,잡곡식빵, 1016,3,0.3333333333333333,8400,0.25999752383310637
32,,옥수수식빵, 1017,4,0.4444444444444444,9500,0.29404481862077503
33,,밤식빵, 1019,2,0.2222222222222222,7500,0.23214064627955924
34,,모닝빵, 1022,3,0.3333333333333333,10500,0.32499690479138293
35,,환타스틱, 1023,1,0.1111111111111111,2800,0.08666584127770212
36,,바게트, 1025,1,0.1111111111111111,3300,0.10214188436300607
37,,흑임자아몬드, 1242,2,0.2222222222222222,5800,0.17952209978952582
38,,국찌니빵, 1268,5,0.5555555555555556,7500,0.23214064627955924
39,,꿀빵, 1270,3,0.3333333333333333,9000,0.2785687755354711
40,,새우바게트, 1026,151,16.77777777777778,752590,23.2942305311378
41,,크림치즈바게트, 1027,135,15,672590,20.818063637489168
42,,마늘바게트, 1028,32,3.5555555555555554,111300,3.444967190788659
43,,마늘스틱, 1029,4,0.4444444444444444,4800,0.14857001361891792
44,,연유볼, 1030,12,1.3333333333333333,60000,1.857125170236474
45,,불고기또띠아, 1034,9,1,22500,0.6964219388386778
46,,에그 품은 토스트, 1250,1,0.1111111111111111,3000,0.09285625851182369
47,,알레스카, 1068,4,0.4444444444444444,14000,0.4333292063885106
48,,먹물크림파이, 1070,1,0.1111111111111111,3900,0.1207131360653708
49,,팡콩파이, 1071,7,0.7777777777777778,10500,0.32499690479138293
50,,우유크림파이, 1072,2,0.2222222222222222,7800,0.2414262721307416
51,,마롱브리오슈, 1073,2,0.2222222222222222,5600,0.17333168255540424
52,,콘치즈트라이, 1074,4,0.4444444444444444,14000,0.4333292063885106
53,,나비파이, 1078,3,0.3333333333333333,8400,0.25999752383310637
54,,종이파이, 1079,3,0.3333333333333333,8400,0.25999752383310637
55,,아몬드크로아상, 1080,2,0.2222222222222222,5000,0.1547604308530395
56,,몽블랑, 1081,2,0.2222222222222222,7600,0.23523585489662002
57,,이탈리아노 1개, 1157,1,0.1111111111111111,1300,0.040237712021790266
58,,크림치즈 페스트리, 1203,3,0.3333333333333333,7500,0.23214064627955924
59,,소세지 페스트리, 1208,5,0.5555555555555556,17500,0.5416615079856383
60,,고구마 파이, 1254,1,0.1111111111111111,2500,0.07738021542651975
61,,블루베리 파이, 1267,2,0.2222222222222222,7000,0.2166646031942553
62,,공룡알, 1037,16,1.7777777777777777,44800,1.386653460443234
63,,에그모닝, 1038,6,0.6666666666666666,21000,0.6499938095827659
64,,베이컨챠파타, 1041,2,0.2222222222222222,9800,0.3033304444719574
65,,닭가슴살샐러드, 1042,2,0.2222222222222222,9800,0.3033304444719574
66,,거북이피쟈, 1046,5,0.5555555555555556,10000,0.309520861706079
67,,롱소세지, 1047,9,1,35100,1.0864182245883371
68,,햄버거, 1184,1,0.1111111111111111,3900,0.1207131360653708
69,,불고기 갈릭 핫도그, 1218,4,0.4444444444444444,14000,0.4333292063885106
70,,보트피자, 1277,3,0.3333333333333333,10500,0.32499690479138293
71,,야채빵, 1282,9,1,16200,0.501423795963848
72,,앙버터, 1057,9,1,16200,0.501423795963848
73,,치즈 치아바타, 1059,1,0.1111111111111111,3300,0.10214188436300607
74,,올리브 치아바타, 1060,2,0.2222222222222222,6600,0.20428376872601214
75,,마크로네, 1164,1,0.1111111111111111,3500,0.10833230159712764
76,,초코스콘, 1209,3,0.3333333333333333,7990,0.24730716850315712
77,,콘브레드, 1225,14,1.5555555555555556,20750,0.6422557880401139
78,,모카빵, 1276,2,0.2222222222222222,7000,0.2166646031942553
79,,대왕카스테라1/4, 1093,1,0.1111111111111111,6000,0.18571251702364738
80,,엔젤쉬폰, 1094,1,0.1111111111111111,4500,0.13928438776773555
81,,코코넛케?, 1101,2,0.2222222222222222,5000,0.1547604308530395
82,,롤케이크1호, 1162,4,0.4444444444444444,40000,1.238083446824316
83,,밀봉카스테라, 1168,5,0.5555555555555556,12500,0.38690107713259875
84,,대판카스테라, 1170,8,0.8888888888888888,160000,4.952333787297264
85,,밤파운드, 1177,3,0.3333333333333333,18000,0.5571375510709422
86,,찹쌀카스테라, 1191,3,0.3333333333333333,17120,0.5298997152408073
87,,마블 카스테라(소), 1210,4,0.4444444444444444,10000,0.309520861706079
88,,약식 브레드, 1230,1,0.1111111111111111,2500,0.07738021542651975
89,,밤롤, 1259,1,0.1111111111111111,6000,0.18571251702364738
90,,쵸코볼, 1082,2,0.2222222222222222,7450,0.23059304197102884
91,,두부뽀빠이, 1083,2,0.2222222222222222,6000,0.18571251702364738
92,,동물쿠키, 1089,5,0.5555555555555556,11000,0.3404729478766869
93,,기페리, 1090,6,0.6666666666666666,15000,0.4642812925591185
94,,마카롱, 1160,3,0.3333333333333333,6000,0.18571251702364738
95,,머랭쿠키, 1187,1,0.1111111111111111,4500,0.13928438776773555
96,,구리볼, 1188,4,0.4444444444444444,18000,0.5571375510709422
97,,참깨전병, 1235,1,0.1111111111111111,5500,0.17023647393834346
98,,아몬드전병, 1236,3,0.3333333333333333,16500,0.5107094218150303
