,Unnamed: 0, 상품매출현황(전체) ,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,,조회기간 : 2020-06-13 ~ 2020-06-13,,,,,
1,,상 품 명,상 품 코 드,수    량,점유율(수량),판매금액,점유율(금액)
2,,단팥빵, 1002,90,5.238649592549476,116650,2.1117632363111034
3,,옛날크림빵, 1003,46,2.6775320139697323,69000,1.249135561984279
4,,소보루빵, 1005,28,1.6298020954598371,36400,0.6589642674815617
5,,생크림빵, 1007,14,0.8149010477299186,35000,0.63361948796304
6,,우유버터크림, 1009,22,1.280558789289872,33000,0.5974126600794378
7,,완두앙금빵, 1010,11,0.640279394644936,14300,0.25887881936775636
8,,생크림팥 왕빵, 1011,5,0.2910360884749709,14000,0.25344779518521604
9,,소보루왕빵, 1013,5,0.2910360884749709,12500,0.22629267427251432
10,,그린찰왕빵, 1014,3,0.17462165308498254,7500,0.1357756045635086
11,,옥수수왕빵, 1015,8,0.46565774155995343,20000,0.3620682788360229
12,,찰브레드, 1163,3,0.17462165308498254,11400,0.20637891893653304
13,,맘모스, 1169,5,0.2910360884749709,15000,0.2715512091270172
14,,땅콩크림 빵, 1256,15,0.8731082654249127,22300,0.4037061309021655
15,,딸기잼빵, 1257,21,1.2223515715948778,27120,0.49096458610164706
16,,6세기, 1280,4,0.23282887077997672,15600,0.28241325749209784
17,,찹쌀도넛, 1049,34,1.979045401629802,51000,0.9232741110318584
18,,찹쌀스틱, 1050,21,1.2223515715948778,27300,0.49422320061117125
19,,생크림꽈베기, 1051,17,0.989522700814901,42500,0.7693950925265487
20,,팥도넛, 1052,19,1.1059371362048893,28500,0.5159472973413326
21,,튀김소보루, 1053,14,0.8149010477299186,28000,0.5068955903704321
22,,소보루꽈베기, 1055,15,0.8731082654249127,27000,0.48879217642863093
23,,츄러스, 1056,11,0.640279394644936,22000,0.3982751067196252
24,,고로케, 1166,18,1.0477299185098952,36000,0.6517229019048412
25,,피자 고로케, 1226,5,0.2910360884749709,12500,0.22629267427251432
26,,튀김 사라다, 1231,9,0.5238649592549476,22500,0.40732681369052576
27,,옛날모찌, 1102,40,2.3282887077997674,51240,0.9276189303778907
28,,쵸코 마들렌, 1106,4,0.23282887077997672,8000,0.14482731153440917
29,,밤만주, 1109,21,1.2223515715948778,27300,0.49422320061117125
30,,왕만주, 1249,14,0.8149010477299186,28000,0.5068955903704321
31,,우유식빵, 1004,9,0.5238649592549476,27000,0.48879217642863093
32,,잡곡식빵, 1016,8,0.46565774155995343,24000,0.4344819346032275
33,,옥수수식빵, 1017,6,0.3492433061699651,14660,0.2653960483868048
34,,밤식빵, 1019,7,0.4074505238649593,33500,0.6064643670503383
35,,모닝빵, 1022,3,0.17462165308498254,10500,0.19008584638891202
36,,환타스틱, 1023,3,0.17462165308498254,10500,0.19008584638891202
37,,바게트, 1025,11,0.640279394644936,36300,0.6571539260873815
38,,밤식빵 (1/2), 1156,1,0.05820721769499418,2800,0.050689559037043204
39,,딸기잼, 1227,1,0.05820721769499418,4200,0.07603433855556481
40,,흑임자아몬드, 1242,2,0.11641443538998836,5800,0.10499980086244665
41,,국찌니빵, 1268,6,0.3492433061699651,9000,0.1629307254762103
42,,꿀빵, 1270,3,0.17462165308498254,9000,0.1629307254762103
43,,새우바게트, 1026,211,12.281722933643772,1055000,19.09910170860021
44,,크림치즈바게트, 1027,253,14.726426076833528,1265000,22.90081863637845
45,,마늘바게트, 1028,81,4.714784633294529,283020,5.12362821380856
46,,마늘스틱, 1029,5,0.2910360884749709,6000,0.10862048365080687
47,,연유볼, 1030,32,1.8626309662398137,160000,2.896546230688183
48,,불고기또띠아, 1034,9,0.5238649592549476,22160,0.4011716529503134
49,,알레스카, 1068,7,0.4074505238649593,24500,0.44353364157412806
50,,모카브리오슈, 1069,4,0.23282887077997672,14000,0.25344779518521604
51,,먹물크림파이, 1070,3,0.17462165308498254,11700,0.2118099431190734
52,,팡콩파이, 1071,12,0.6984866123399301,18000,0.3258614509524206
53,,우유크림파이, 1072,6,0.3492433061699651,23400,0.4236198862381468
54,,마롱브리오슈, 1073,7,0.4074505238649593,19600,0.35482691325930243
55,,콘치즈트라이, 1074,5,0.2910360884749709,17500,0.31680974398152
56,,나비파이, 1078,5,0.2910360884749709,14000,0.25344779518521604
57,,종이파이, 1079,1,0.05820721769499418,2800,0.050689559037043204
58,,아몬드크로아상, 1080,3,0.17462165308498254,7500,0.1357756045635086
59,,몽블랑, 1081,7,0.4074505238649593,26600,0.4815508108519104
60,,이탈리아노 1개, 1157,14,0.8149010477299186,18200,0.32948213374078084
61,,크림치즈 페스트리, 1203,9,0.5238649592549476,22500,0.40732681369052576
62,,브라우니, 1206,1,0.05820721769499418,8000,0.14482731153440917
63,,소세지 페스트리, 1208,4,0.23282887077997672,14000,0.25344779518521604
64,,고구마 파이, 1254,3,0.17462165308498254,7500,0.1357756045635086
65,,애플 파이, 1255,2,0.11641443538998836,4000,0.07241365576720458
66,,블루베리 파이, 1267,3,0.17462165308498254,10500,0.19008584638891202
67,,말굽파이, 1279,3,0.17462165308498254,7500,0.1357756045635086
68,,공룡알, 1037,36,2.0954598370197903,100800,1.8248241253335553
69,,베이컨챠파타, 1041,1,0.05820721769499418,4900,0.08870672831482561
70,,닭가슴살샐러드, 1042,2,0.11641443538998836,9800,0.17741345662965122
71,,야채사라다, 1044,1,0.05820721769499418,3900,0.07060331437302446
72,,거북이피쟈, 1046,2,0.11641443538998836,4000,0.07241365576720458
73,,롱소세지, 1047,15,0.8731082654249127,58500,1.0590497155953669
74,,햄버거, 1184,3,0.17462165308498254,11700,0.2118099431190734
75,,불고기 갈릭 핫도그, 1218,8,0.46565774155995343,28000,0.5068955903704321
76,,보트피자, 1277,7,0.4074505238649593,24500,0.44353364157412806
77,,야채빵, 1282,13,0.7566938300349243,23400,0.4236198862381468
78,,앙버터, 1057,21,1.2223515715948778,37800,0.6843090470000833
79,,플레인 치아바타, 1058,1,0.05820721769499418,2200,0.03982751067196252
80,,치즈 치아바타, 1059,3,0.17462165308498254,9900,0.17922379802383134
81,,올리브 치아바타, 1060,3,0.17462165308498254,9900,0.17922379802383134
82,,노아레장, 1062,1,0.05820721769499418,3500,0.06336194879630401
83,,마크로네, 1164,1,0.05820721769499418,3500,0.06336194879630401
84,,초코스콘, 1209,3,0.17462165308498254,8400,0.15206867711112962
85,,콘브레드, 1225,28,1.6298020954598371,42000,0.7603433855556481
86,,모카빵, 1276,2,0.11641443538998836,7000,0.12672389759260802
87,,대왕카스테라1/4, 1093,3,0.17462165308498254,18000,0.3258614509524206
88,,엔젤쉬폰, 1094,7,0.4074505238649593,31500,0.570257539166736
89,,쵸코머핀, 1098,4,0.23282887077997672,7200,0.13034458038096824
90,,코코넛케?, 1101,8,0.46565774155995343,20000,0.3620682788360229
91,,롤케이크1호, 1162,6,0.3492433061699651,60000,1.0862048365080688
92,,밀봉카스테라, 1168,24,1.3969732246798603,60000,1.0862048365080688
93,,대판카스테라, 1170,3,0.17462165308498254,60000,1.0862048365080688
94,,롤케이크2호, 1171,1,0.05820721769499418,20000,0.3620682788360229
95,,밤파운드, 1177,4,0.23282887077997672,24000,0.4344819346032275
96,,시몬 (봉지), 1178,5,0.2910360884749709,25000,0.45258534854502863
