,Unnamed: 0, 상품매출현황(전체) ,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,,조회기간 : 2020-02-24 ~ 2020-02-24,,,,,
1,,상 품 명,상 품 코 드,수    량,점유율(수량),판매금액,점유율(금액)
2,,단팥빵, 1002,47,9.812108559498956,61100,4.2937456078706955
3,,옛날크림빵, 1003,9,1.8789144050104385,13500,0.9486999297259311
4,,소보루빵, 1005,25,5.219206680584551,32500,2.2839072382290935
5,,우유버터크림, 1009,11,2.2964509394572024,16500,1.1595221363316937
6,,완두앙금빵, 1010,11,2.2964509394572024,14300,1.0049191848208012
7,,먹물떡왕빵, 1012,1,0.20876826722338204,2500,0.17568517217146873
8,,소보루왕빵, 1013,7,1.4613778705636744,17500,1.229796205200281
9,,그린찰왕빵, 1014,1,0.20876826722338204,2500,0.17568517217146873
10,,옥수수왕빵, 1015,3,0.6263048016701461,7500,0.5270555165144062
11,,찰브레드, 1163,8,1.6701461377870563,30400,2.13633169360506
12,,맘모스, 1168,4,0.8350730688935282,12000,0.8432888264230499
13,,찹쌀도넛, 1049,12,2.5052192066805845,18000,1.264933239634575
14,,찹쌀스틱, 1050,9,1.8789144050104385,11700,0.8222066057624736
15,,팥도넛, 1052,10,2.0876826722338206,15000,1.0541110330288124
16,,튀김소보루, 1053,8,1.6701461377870563,16000,1.1243851018973998
17,,옥수수꽈베기, 1054,7,1.4613778705636744,12600,0.8854532677442024
18,,소보루꽈베기, 1055,2,0.4175365344467641,3600,0.25298664792691494
19,,고로케, 1166,6,1.2526096033402923,12000,0.8432888264230499
20,,구운고로케, 1167,1,0.20876826722338204,2200,0.15460295151089248
21,,우유식빵, 1004,3,0.6263048016701461,9000,0.6324666198172875
22,,밤식빵, 1019,2,0.4175365344467641,10000,0.7027406886858749
23,,환타스틱, 1023,2,0.4175365344467641,7000,0.49191848208011246
24,,바게트, 1025,3,0.6263048016701461,9900,0.6957132817990161
25,,새우바게트, 1026,39,8.1419624217119,195000,13.70344342937456
26,,크림치즈바게트, 1027,58,12.108559498956158,290000,20.379479971890373
27,,마늘바게트, 1028,10,2.0876826722338206,35000,2.459592410400562
28,,마늘스틱, 1029,13,2.7139874739039667,19500,1.370344342937456
29,,연유볼, 1030,12,2.5052192066805845,60000,4.2164441321152495
30,,악마의유혹, 1032,2,0.4175365344467641,3600,0.25298664792691494
31,,크러크머슈어, 1033,2,0.4175365344467641,5000,0.35137034434293746
32,,바게트피쟈, 1035,1,0.20876826722338204,4500,0.31623330990864373
33,,알레스카, 1068,4,0.8350730688935282,14000,0.9838369641602249
34,,모카브리오슈, 1069,4,0.8350730688935282,14000,0.9838369641602249
35,,먹물크림파이, 1070,2,0.4175365344467641,7800,0.5481377371749825
36,,우유크림파이, 1072,6,1.2526096033402923,23400,1.6444132115249472
37,,마롱브리오슈, 1073,4,0.8350730688935282,11500,0.8081517919887562
38,,콘치즈트라이, 1074,4,0.8350730688935282,14000,0.9838369641602249
39,,몽블랑, 1081,2,0.4175365344467641,7600,0.534082923401265
40,,이탈리아노 1개, 1155,7,1.4613778705636744,5600,0.39353478566408995
41,,공룡알, 1037,8,1.6701461377870563,22400,1.5741391426563598
42,,이탈리안피쟈, 1043,9,1.8789144050104385,44100,3.099086437104708
43,,야채사라다, 1044,5,1.0438413361169103,24500,1.7217146872803935
44,,양파랑치즈랑, 1045,11,2.2964509394572024,36300,2.5509486999297257
45,,거북이피쟈, 1046,8,1.6701461377870563,16000,1.1243851018973998
46,,바질크로깡, 1161,3,0.6263048016701461,10500,0.7378777231201686
47,,앙버터, 1057,5,1.0438413361169103,9000,0.6324666198172875
48,,올리브챠파타, 1060,2,0.4175365344467641,6600,0.46380885453267745
49,,말랑치즈바켓, 1061,3,0.6263048016701461,11400,0.8011243851018974
50,,노아레장, 1062,4,0.8350730688935282,14000,0.9838369641602249
51,,누가, 1065,2,0.4175365344467641,4000,0.28109627547434995
52,,대왕카스테라, 1093,5,1.0438413361169103,32500,2.2839072382290935
53,,엔젤쉬폰, 1094,5,1.0438413361169103,22500,1.5811665495432186
54,,시몬(개당), 1096,9,1.8789144050104385,29000,2.037947997189037
55,,코코넛케익, 1101,21,4.384133611691023,52500,3.6893886156008433
56,,밀봉, 1169,1,0.20876826722338204,2500,0.17568517217146873
57,,두부 뽀빠이, 1083,4,0.8350730688935282,12000,0.8432888264230499
58,,기페리, 1090,2,0.4175365344467641,5000,0.35137034434293746
59,,카페라테(hot), 1139,2,0.4175365344467641,6600,0.46380885453267745
60,,우유(200ml), 1142,1,0.20876826722338204,1000,0.07027406886858749
61,,우유(500ml), 1143,3,0.6263048016701461,5400,0.37947997189037247
62,,핑크레모네이드, 1150,1,0.20876826722338204,3500,0.24595924104005623
63,,바나나우유, 1152,3,0.6263048016701461,3900,0.27406886858749124
64,,합  계,,479,,"1,423,000",
