,Unnamed: 0, 상품매출현황(전체) ,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,,조회기간 : 2020-02-28 ~ 2020-02-28,,,,,
1,,상 품 명,상 품 코 드,수    량,점유율(수량),판매금액,점유율(금액)
2,,단팥빵, 1002,146,16.859122401847575,189600,7.080703588900922
3,,옛날크림빵, 1003,12,1.3856812933025404,18000,0.6722186951488217
4,,소보루빵, 1005,15,1.7321016166281755,19500,0.7282369197445568
5,,생크림빵, 1007,7,0.8083140877598153,17500,0.65354595361691
6,,우유버터크림, 1009,31,3.579676674364896,46500,1.7365649624677895
7,,완두앙금빵, 1010,19,2.1939953810623556,24700,0.9224334316764388
8,,생크림 팥 왕빵, 1011,1,0.11547344110854503,3300,0.12324009411061732
9,,소보루왕빵, 1013,8,0.9237875288683602,20000,0.7469096612764686
10,,그린찰왕빵, 1014,5,0.5773672055427251,12500,0.4668185382977929
11,,옥수수왕빵, 1015,9,1.0392609699769053,22500,0.8402733689360272
12,,찰브레드, 1163,7,0.8083140877598153,26600,0.9933898494977033
13,,맘모스, 1168,6,0.6928406466512702,18000,0.6722186951488217
14,,말랑 모카, 1171,5,0.5773672055427251,14000,0.522836762893528
15,,생크림빵, 1183,1,0.11547344110854503,2500,0.09336370765955858
16,,찹쌀도넛, 1049,6,0.6928406466512702,9000,0.33610934757441085
17,,찹쌀스틱, 1050,12,1.3856812933025404,15600,0.5825895357956455
18,,생크림꽈베기, 1051,11,1.2702078521939955,27500,1.0270007842551443
19,,팥도넛, 1052,6,0.6928406466512702,9000,0.33610934757441085
20,,튀김소보루, 1053,12,1.3856812933025404,24000,0.8962915935317624
21,,옥수수꽈베기, 1054,1,0.11547344110854503,1800,0.06722186951488217
22,,소보루꽈베기, 1055,12,1.3856812933025404,21600,0.8066624341785861
23,,츄러스, 1056,4,0.4618937644341801,8000,0.29876386451058745
24,,고로케, 1166,5,0.5773672055427251,10000,0.3734548306382343
25,,구운고로케, 1167,9,1.0392609699769053,19800,0.7394405646637039
26,,옛날모찌, 1102,26,3.0023094688221708,33800,1.2622773275572319
27,,우유식빵, 1004,8,0.9237875288683602,24000,0.8962915935317624
28,,잡곡식빵, 1016,4,0.4618937644341801,12000,0.4481457967658812
29,,옥수수식빵, 1017,3,0.3464203233256351,7500,0.2800911229786757
30,,밤식빵, 1019,2,0.23094688221709006,10000,0.3734548306382343
31,,환타스틱, 1023,3,0.3464203233256351,10500,0.39212757217014604
32,,초코깜파뉴, 1024,2,0.23094688221709006,7000,0.261418381446764
33,,바게트, 1025,5,0.5773672055427251,16500,0.6162004705530866
34,,밤식빵(1/2), 1154,1,0.11547344110854503,2800,0.1045673525787056
35,,새우바게트, 1026,81,9.353348729792147,405000,15.12492064084849
36,,크림치즈바게트, 1027,79,9.122401847575057,395000,14.751465810210256
37,,마늘바게트, 1028,25,2.886836027713626,87500,3.2677297680845503
38,,연유볼, 1030,17,1.9630484988452657,85000,3.1743660604249917
39,,불고기또띠아, 1034,9,1.0392609699769053,22500,0.8402733689360272
40,,알레스카, 1068,7,0.8083140877598153,24500,0.914964335063674
41,,모카브리오슈, 1069,8,0.9237875288683602,28000,1.045673525787056
42,,먹물크림파이, 1070,8,0.9237875288683602,31200,1.165179071591291
43,,티라미슈파이, 1071,5,0.5773672055427251,19500,0.7282369197445568
44,,우유크림파이, 1072,6,0.6928406466512702,23400,0.8738843036934683
45,,마롱브리오슈, 1073,6,0.6928406466512702,17800,0.6647495985360571
46,,콘치즈트라이, 1074,3,0.3464203233256351,10500,0.39212757217014604
47,,크로아상, 1077,3,0.3464203233256351,6000,0.2240728983829406
48,,아몬드크로아상, 1080,4,0.4618937644341801,10000,0.3734548306382343
49,,몽블랑, 1081,5,0.5773672055427251,19000,0.7095641782126452
50,,이탈리아노 1개, 1155,6,0.6928406466512702,4800,0.17925831870635248
51,,이탈리아노 5개, 1156,3,0.3464203233256351,10500,0.39212757217014604
52,,공룡알, 1037,16,1.8475750577367205,44800,1.6730776412592896
53,,베이컨챠파타, 1041,1,0.11547344110854503,2400,0.08962915935317624
54,,닭가슴살샐러드, 1042,1,0.11547344110854503,4900,0.18299286701273482
55,,이탈리안피쟈, 1043,10,1.1547344110854503,40000,1.4938193225529373
56,,야채사라다, 1044,8,0.9237875288683602,31200,1.165179071591291
57,,양파랑치즈랑, 1045,7,0.8083140877598153,23100,0.8626806587743212
58,,거북이피쟈, 1046,12,1.3856812933025404,24000,0.8962915935317624
59,,롱소세지, 1047,1,0.11547344110854503,3500,0.130709190723382
60,,바질크로깡, 1161,3,0.3464203233256351,10500,0.39212757217014604
61,,앙버터, 1057,13,1.5011547344110854,23400,0.8738843036934683
62,,플레인쟈파타, 1058,4,0.4618937644341801,8800,0.3286402509616462
63,,치츠챠파타, 1059,5,0.5773672055427251,16500,0.6162004705530866
64,,올리브챠파타, 1060,5,0.5773672055427251,16500,0.6162004705530866
65,,누가, 1065,1,0.11547344110854503,2000,0.07469096612764686
66,,마크로네, 1173,5,0.5773672055427251,22500,0.8402733689360272
67,,대왕카스테라1/4, 1093,15,1.7321016166281755,90000,3.361093475744109
68,,엔젤쉬폰, 1094,11,1.2702078521939955,49500,1.8486014116592597
69,,시몬(개당), 1096,4,0.4618937644341801,4000,0.14938193225529373
70,,코코넛케익, 1101,1,0.11547344110854503,2500,0.09336370765955858
71,,1호, 1128,3,0.3464203233256351,66000,2.4648018822123463
72,,롤케이크1구, 1160,4,0.4618937644341801,40000,1.4938193225529373
73,,롤케이크2구, 1162,4,0.4618937644341801,80000,2.9876386451058745
74,,밀봉, 1169,5,0.5773672055427251,12500,0.4668185382977929
75,,대판카스테라, 1170,1,0.11547344110854503,20000,0.7469096612764686
76,,밤파운드, 1174,4,0.4618937644341801,24000,0.8962915935317624
77,,시몬(봉지), 1175,2,0.23094688221709006,10000,0.3734548306382343
78,,두부 뽀빠이, 1083,10,1.1547344110854503,30000,1.1203644919147029
79,,기페리, 1090,3,0.3464203233256351,7500,0.2800911229786757
80,,꿀빵, 1112,4,0.4618937644341801,14000,0.522836762893528
81,,아메리카노(hot), 1137,1,0.11547344110854503,3000,0.1120364491914703
82,,아메리카노(ice), 1138,1,0.11547344110854503,3200,0.11950554580423497
83,,탄산음료, 1141,1,0.11547344110854503,1700,0.06348732120849983
84,,우유(200ml), 1142,3,0.3464203233256351,3000,0.1120364491914703
85,,우유(500ml), 1143,3,0.3464203233256351,5400,0.20166560854464652
86,,핑크레모네이드, 1150,1,0.11547344110854503,3500,0.130709190723382
87,,애플주스, 1151,5,0.5773672055427251,15000,0.5601822459573514
88,,바나나우유, 1152,4,0.4618937644341801,5200,0.19419651193188184
89,,"초코몽,딸기몽", 1153,3,0.3464203233256351,3300,0.12324009411061732
90,,요거트파르페, 1165,1,0.11547344110854503,3500,0.130709190723382
91,,생크림, 1176,1,0.11547344110854503,1000,0.03734548306382343
92,,합  계,,866,,"2,677,700",
