,Unnamed: 0, 상품매출현황(전체) ,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,,조회기간 : 2020-03-25 ~ 2020-03-25,,,,,
1,,상 품 명,상 품 코 드,수    량,점유율(수량),판매금액,점유율(금액)
2,,단팥빵, 1002,83,9.662398137369033,107900,4.275129759499188
3,,옛날크림빵, 1003,41,4.772991850989523,61500,2.4367050992511587
4,,소보루빵, 1005,31,3.608847497089639,40300,1.5967352113792148
5,,생크림빵, 1007,3,0.3492433061699651,7500,0.2971591584452633
6,,우유버터크림, 1009,19,2.2118742724097786,28500,1.1292048020920005
7,,완두앙금빵, 1010,22,2.561117578579744,28600,1.133166924204604
8,,생크림 팥 왕빵, 1011,4,0.46565774155995343,13200,0.5230001188636634
9,,소보루왕빵, 1013,4,0.46565774155995343,10000,0.39621221126035105
10,,그린찰왕빵, 1014,3,0.3492433061699651,7500,0.2971591584452633
11,,옥수수왕빵, 1015,4,0.46565774155995343,10000,0.39621221126035105
12,,찰브레드, 1163,3,0.3492433061699651,11400,0.4516819208368002
13,,맘모스, 1168,5,0.5820721769499418,15000,0.5943183168905266
14,,말랑 모카, 1171,3,0.3492433061699651,8400,0.33281825745869487
15,,블루베리 요거트빵, 1191,3,0.3492433061699651,7500,0.2971591584452633
16,,찹쌀도넛, 1049,18,2.0954598370197903,27000,1.0697729704029477
17,,찹쌀스틱, 1050,13,1.5133876600698486,16900,0.6695986370299932
18,,생크림꽈베기, 1051,15,1.7462165308498254,37500,1.4857957922263165
19,,팥도넛, 1052,16,1.8626309662398137,24000,0.9509093070248426
20,,튀김소보루, 1053,12,1.3969732246798603,24000,0.9509093070248426
21,,소보루꽈베기, 1055,18,2.0954598370197903,32400,1.2837275644835373
22,,고로케, 1166,13,1.5133876600698486,26000,1.0301517492769128
23,,구운고로케, 1167,6,0.6984866123399301,13200,0.5230001188636634
24,,옛날모찌, 1102,26,3.026775320139697,33800,1.3391972740599865
25,,황란빵, 1108,5,0.5820721769499418,6500,0.2575379373192282
26,,밤만주, 1109,7,0.8149010477299186,9100,0.36055311224691944
27,,우유식빵, 1004,8,0.9313154831199069,24000,0.9509093070248426
28,,잡곡식빵, 1016,1,0.11641443538998836,3000,0.11886366337810532
29,,옥수수식빵, 1017,2,0.23282887077997672,5000,0.19810610563017553
30,,밤식빵, 1019,5,0.5820721769499418,25000,0.9905305281508776
31,,모닝빵, 1022,2,0.23282887077997672,7000,0.2773485478822457
32,,환타스틱, 1023,2,0.23282887077997672,7000,0.2773485478822457
33,,초코깜파뉴, 1024,2,0.23282887077997672,7000,0.2773485478822457
34,,바게트, 1025,2,0.23282887077997672,6600,0.2615000594318317
35,,새우바게트, 1026,68,7.916181606519208,340000,13.471215182851935
36,,크림치즈바게트, 1027,99,11.525029103608848,495000,19.612504457387377
37,,마늘바게트, 1028,33,3.8416763678696157,115500,4.576251040057055
38,,연유볼, 1030,15,1.7462165308498254,75000,2.971591584452633
39,,불고기또띠아, 1034,10,1.1641443538998837,25000,0.9905305281508776
40,,알레스카, 1068,3,0.3492433061699651,10500,0.4160228218233686
41,,모카브리오슈, 1069,4,0.46565774155995343,14000,0.5546970957644914
42,,먹물크림파이, 1070,4,0.46565774155995343,15600,0.6180910495661476
43,,티라미슈파이, 1071,2,0.23282887077997672,7800,0.3090455247830738
44,,우유크림파이, 1072,2,0.23282887077997672,7800,0.3090455247830738
45,,마롱브리오슈, 1073,4,0.46565774155995343,11200,0.44375767661159315
46,,콘치즈트라이, 1074,5,0.5820721769499418,17500,0.6933713697056143
47,,나비파이, 1078,1,0.11641443538998836,2500,0.09905305281508776
48,,종이파이, 1079,1,0.11641443538998836,2800,0.11093941915289829
49,,아몬드크로아상, 1080,3,0.3492433061699651,7500,0.2971591584452633
50,,몽블랑, 1081,5,0.5820721769499418,19000,0.7528032013946669
51,,이탈리아노 1개, 1155,10,1.1641443538998837,13000,0.5150758746384564
52,,크림치즈 페스트리, 1202,3,0.3492433061699651,7500,0.2971591584452633
53,,소세지 페스트리, 1203,6,0.6984866123399301,23400,0.9271365743492215
54,,공룡알, 1037,3,0.3492433061699651,8400,0.33281825745869487
55,,야채사라다, 1044,1,0.11641443538998836,3900,0.1545227623915369
56,,양파랑치즈랑, 1045,1,0.11641443538998836,3300,0.13075002971591584
