,Unnamed: 0, 상품매출현황(전체) ,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,,조회기간 : 2020-03-15 ~ 2020-03-15,,,,,
1,,상 품 명,상 품 코 드,수    량,점유율(수량),판매금액,점유율(금액)
2,,단팥빵, 1002,110,6.358381502890174,143000,2.562769942113658
3,,옛날크림빵, 1003,26,1.5028901734104045,39000,0.6989372569400886
4,,소보루빵, 1005,43,2.485549132947977,55900,1.0018100682807936
5,,생크림빵, 1007,13,0.7514450867052023,32500,0.5824477141167405
6,,소보루크림빵, 1008,1,0.057803468208092484,2500,0.044803670316672345
7,,우유버터크림, 1009,41,2.3699421965317917,61500,1.1021702897901395
8,,완두앙금빵, 1010,23,1.329479768786127,29900,0.5358518969874012
9,,생크림 팥 왕빵, 1011,5,0.28901734104046245,16500,0.29570422409003744
10,,소보루왕빵, 1013,9,0.5202312138728323,22500,0.4032330328500511
11,,그린찰왕빵, 1014,4,0.23121387283236994,10000,0.17921468126668938
12,,옥수수왕빵, 1015,5,0.28901734104046245,12500,0.2240183515833617
13,,찰브레드, 1163,5,0.28901734104046245,19000,0.3405078944067098
14,,맘모스, 1168,8,0.4624277456647399,24000,0.4301152350400545
15,,말랑 모카, 1171,7,0.4046242774566474,19600,0.35126077528271116
16,,고구마빵, 1172,10,0.5780346820809249,25000,0.4480367031667234
17,,생크림빵, 1183,2,0.11560693641618497,5000,0.08960734063334469
18,,찹쌀도넛, 1049,28,1.6184971098265897,42000,0.7527016613200953
19,,찹쌀스틱, 1050,21,1.2138728323699421,27300,0.48925607985806197
20,,생크림꽈베기, 1051,16,0.9248554913294798,40000,0.7168587250667575
21,,팥도넛, 1052,20,1.1560693641618498,30000,0.5376440438000681
22,,튀김소보루, 1053,9,0.5202312138728323,18000,0.32258642628004086
23,,소보루꽈베기, 1055,20,1.1560693641618498,36000,0.6451728525600817
24,,츄러스, 1056,5,0.28901734104046245,10000,0.17921468126668938
25,,고로케, 1166,14,0.8092485549132948,28000,0.5018011075467302
26,,구운고로케, 1167,6,0.3468208092485549,13200,0.23656337927202997
27,,옛날모찌, 1102,46,2.658959537572254,59800,1.0717037939748024
28,,황란빵, 1108,4,0.23121387283236994,5200,0.09319163425867848
29,,밤만주, 1109,34,1.9653179190751444,44200,0.792128891198767
30,,완두만주, 1110,9,0.5202312138728323,11700,0.20968117708202655
31,,우유식빵, 1004,10,0.5780346820809249,30000,0.5376440438000681
32,,잡곡식빵, 1016,6,0.3468208092485549,18000,0.32258642628004086
33,,옥수수식빵, 1017,10,0.5780346820809249,25000,0.4480367031667234
34,,밤식빵, 1019,5,0.28901734104046245,25000,0.4480367031667234
35,,모닝빵, 1022,4,0.23121387283236994,14000,0.2509005537733651
36,,환타스틱, 1023,5,0.28901734104046245,17500,0.3136256922167064
37,,초코깜파뉴, 1024,5,0.28901734104046245,17500,0.3136256922167064
38,,바게트, 1025,2,0.11560693641618497,6600,0.11828168963601499
39,,새우바게트, 1026,213,12.3121387283237,1065000,19.086363554902416
40,,크림치즈바게트, 1027,250,14.45086705202312,1250000,22.40183515833617
41,,마늘바게트, 1028,138,7.976878612716763,483000,8.656069105181096
42,,연유볼, 1030,93,5.375722543352601,465000,8.333482678901056
43,,불고기또띠아, 1034,4,0.23121387283236994,10000,0.17921468126668938
44,,알레스카, 1068,8,0.4624277456647399,28000,0.5018011075467302
45,,모카브리오슈, 1069,8,0.4624277456647399,28000,0.5018011075467302
46,,먹물크림파이, 1070,5,0.28901734104046245,19500,0.3494686284700443
47,,티라미슈파이, 1071,3,0.17341040462427745,11700,0.20968117708202655
48,,우유크림파이, 1072,4,0.23121387283236994,15600,0.2795749027760354
49,,마롱브리오슈, 1073,5,0.28901734104046245,14000,0.2509005537733651
50,,콘치즈트라이, 1074,1,0.057803468208092484,3500,0.06272513844334128
51,,나비파이, 1078,12,0.6936416184971098,30000,0.5376440438000681
52,,종이파이, 1079,8,0.4624277456647399,22400,0.4014408860373842
53,,아몬드크로아상, 1080,6,0.3468208092485549,15000,0.26882202190003407
54,,몽블랑, 1081,7,0.4046242774566474,26600,0.4767110521693937
55,,이탈리아노 1개, 1155,25,1.4450867052023122,32500,0.5824477141167405
56,,공룡알, 1037,24,1.3872832369942196,67200,1.2043226581121524
57,,에그모닝, 1038,1,0.057803468208092484,3500,0.06272513844334128
58,,닭가슴살샐러드, 1042,3,0.17341040462427745,14700,0.2634455814620334
59,,이탈리안피쟈, 1043,7,0.4046242774566474,27300,0.48925607985806197
60,,야채사라다, 1044,6,0.3468208092485549,23400,0.4193623541640531
61,,양파랑치즈랑, 1045,3,0.17341040462427745,9900,0.17742253445402248
62,,거북이피쟈, 1046,5,0.28901734104046245,10000,0.17921468126668938
63,,바질크로깡, 1161,4,0.23121387283236994,14000,0.2509005537733651
64,,햄버거, 1184,4,0.23121387283236994,15600,0.2795749027760354
65,,앙버터, 1057,28,1.6184971098265897,50400,0.9032419935841144
66,,플레인 치아바타, 1058,3,0.17341040462427745,6600,0.11828168963601499
67,,치츠 치아바타, 1059,4,0.23121387283236994,13200,0.23656337927202997
68,,올리브 치아바타, 1060,8,0.4624277456647399,26400,0.47312675854405994
69,,노아레장, 1062,3,0.17341040462427745,10500,0.18817541533002383
70,,마크로네, 1173,4,0.23121387283236994,18000,0.32258642628004086
71,,엔젤쉬폰, 1094,13,0.7514450867052023,58500,1.0484058854101328
72,,코코넛케익, 1101,15,0.8670520231213873,37500,0.6720550547500851
73,,롤케이크1구, 1160,2,0.11560693641618497,20000,0.35842936253337876
