,Unnamed: 0, 상품매출현황(전체) ,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,,조회기간 : 2020-06-20 ~ 2020-06-20,,,,,
1,,상 품 명,상 품 코 드,수    량,점유율(수량),판매금액,점유율(금액)
2,,단팥빵, 1002,47,4.467680608365019,61070,1.770042316387456
3,,옛날크림빵, 1003,21,1.9961977186311788,31500,0.91299055127239
4,,소보루빵, 1005,28,2.661596958174905,36400,1.0550113036925395
5,,생크림빵, 1007,8,0.7604562737642585,20000,0.5796765404904064
6,,우유버터크림, 1009,6,0.5703422053231939,9000,0.26085444322068285
7,,완두앙금빵, 1010,4,0.38022813688212925,5200,0.15071590052750566
8,,생크림팥 왕빵, 1011,2,0.19011406844106463,5600,0.1623094313373138
9,,그린찰왕빵, 1014,2,0.19011406844106463,5000,0.1449191351226016
10,,옥수수왕빵, 1015,3,0.28517110266159695,7500,0.2173787026839024
11,,찰브레드, 1163,3,0.28517110266159695,11400,0.3304156280795316
12,,땅콩크림 빵, 1256,7,0.6653992395437263,10500,0.30433018375746335
13,,찹쌀도넛, 1049,25,2.376425855513308,37500,1.086893513419512
14,,찹쌀스틱, 1050,13,1.2357414448669202,16900,0.4898266767143934
15,,생크림꽈베기, 1051,5,0.4752851711026616,12500,0.362297837806504
16,,팥도넛, 1052,13,1.2357414448669202,19500,0.5651846269781462
17,,튀김소보루, 1053,11,1.0456273764258555,22000,0.637644194539447
18,,소보루꽈베기, 1055,20,1.9011406844106464,36000,1.0434177728827314
19,,츄러스, 1056,6,0.5703422053231939,12000,0.3478059242942438
20,,고로케, 1166,6,0.5703422053231939,12000,0.3478059242942438
21,,튀김 사라다, 1231,5,0.4752851711026616,12500,0.362297837806504
22,,먹물외계인, 1283,4,0.38022813688212925,11600,0.3362123934844357
23,,옛날모찌, 1102,20,1.9011406844106464,26000,0.7535795026375283
24,,쵸코 마들렌, 1106,1,0.09505703422053231,2000,0.05796765404904063
25,,밤만주, 1109,15,1.4258555133079849,16900,0.4898266767143934
26,,완두만주, 1110,4,0.38022813688212925,5200,0.15071590052750566
27,,왕만주, 1249,1,0.09505703422053231,2000,0.05796765404904063
28,,우유식빵, 1004,10,0.9505703422053232,29400,0.8521245145208973
29,,잡곡식빵, 1016,5,0.4752851711026616,15000,0.4347574053678048
30,,옥수수식빵, 1017,6,0.5703422053231939,15000,0.4347574053678048
31,,밤식빵, 1019,2,0.19011406844106463,10000,0.2898382702452032
32,,모닝빵, 1022,1,0.09505703422053231,3500,0.1014433945858211
33,,환타스틱, 1023,2,0.19011406844106463,7000,0.2028867891716422
34,,초코깜파뉴, 1024,2,0.19011406844106463,7000,0.2028867891716422
35,,바게트, 1025,6,0.5703422053231939,19800,0.5738797750855023
36,,국찌니빵, 1268,4,0.38022813688212925,6000,0.1739029621471219
37,,꿀빵, 1270,2,0.19011406844106463,6000,0.1739029621471219
38,,새우바게트, 1026,105,9.980988593155894,524250,15.194771317604777
39,,크림치즈바게트, 1027,107,10.171102661596958,534250,15.48460958784998
40,,마늘바게트, 1028,57,5.418250950570342,197440,5.722566807721291
41,,마늘스틱, 1029,5,0.4752851711026616,6000,0.1739029621471219
42,,연유볼, 1030,18,1.7110266159695817,89230,2.5862268853979478
43,,불고기또띠아, 1034,3,0.28517110266159695,7500,0.2173787026839024
44,,에그 품은 토스트, 1250,1,0.09505703422053231,3000,0.08695148107356095
45,,알레스카, 1068,1,0.09505703422053231,3500,0.1014433945858211
46,,모카브리오슈, 1069,3,0.28517110266159695,10500,0.30433018375746335
47,,먹물크림파이, 1070,1,0.09505703422053231,3900,0.11303692539562923
48,,팡콩파이, 1071,9,0.8555133079847909,13500,0.3912816648310243
49,,우유크림파이, 1072,2,0.19011406844106463,7800,0.22607385079125847
50,,마롱브리오슈, 1073,3,0.28517110266159695,8400,0.24346414700597066
51,,콘치즈트라이, 1074,1,0.09505703422053231,3500,0.1014433945858211
52,,나비파이, 1078,1,0.09505703422053231,2800,0.0811547156686569
53,,종이파이, 1079,3,0.28517110266159695,8400,0.24346414700597066
