,Unnamed: 0, 상품매출현황(전체) ,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,,조회기간 : 2020-03-01 ~ 2020-03-01,,,,,
1,,상 품 명,상 품 코 드,수    량,점유율(수량),판매금액,점유율(금액)
2,,단팥빵, 1002,97,7.27136431784108,126100,3.0384077875765025
3,,옛날크림빵, 1003,35,2.623688155922039,52500,1.26499927714327
4,,소보루빵, 1005,32,2.39880059970015,41600,1.0023613319840008
5,,생크림빵, 1007,23,1.7241379310344827,57500,1.3854753987759627
6,,우유버터크림, 1009,34,2.548725637181409,51000,1.2288564406534626
7,,완두앙금빵, 1010,38,2.848575712143928,49400,1.1903040817310009
8,,소보루왕빵, 1013,5,0.3748125937031484,12500,0.301190304081731
9,,그린찰왕빵, 1014,7,0.5247376311844077,17500,0.4216664257144234
10,,옥수수왕빵, 1015,5,0.3748125937031484,12500,0.301190304081731
11,,찰브레드, 1163,7,0.5247376311844077,26600,0.6409329670859236
12,,맘모스, 1168,6,0.4497751124437781,18000,0.43371403787769264
13,,생크림빵, 1183,4,0.29985007496251875,10000,0.2409522432653848
14,,찹쌀도넛, 1049,33,2.47376311844078,49500,1.1927136041636548
15,,찹쌀스틱, 1050,22,1.6491754122938531,28600,0.6891234157390005
16,,생크림꽈베기, 1051,24,1.7991004497751124,60000,1.445713459592309
17,,팥도넛, 1052,27,2.0239880059970017,40500,0.9758565852248084
18,,튀김소보루, 1053,15,1.1244377811094453,30000,0.7228567297961545
19,,옥수수꽈베기, 1054,1,0.07496251874062969,1800,0.04337140378776926
20,,소보루꽈베기, 1055,7,0.5247376311844077,12600,0.30359982651438483
21,,츄러스, 1056,12,0.8995502248875562,24000,0.5782853838369235
22,,고로케, 1166,10,0.7496251874062968,20000,0.4819044865307696
23,,구운고로케, 1167,9,0.6746626686656672,19800,0.4770854416654619
24,,옛날모찌, 1102,67,5.022488755622189,87100,2.0986940388415016
25,,우유식빵, 1004,4,0.29985007496251875,12000,0.28914269191846176
26,,잡곡식빵, 1016,4,0.29985007496251875,12000,0.28914269191846176
27,,옥수수식빵, 1017,8,0.5997001499250375,20000,0.4819044865307696
28,,밤식빵, 1019,5,0.3748125937031484,25000,0.602380608163462
29,,환타스틱, 1023,4,0.29985007496251875,14000,0.33733314057153874
30,,초코깜파뉴, 1024,3,0.22488755622188905,10500,0.25299985542865405
31,,바게트, 1025,6,0.4497751124437781,19800,0.4770854416654619
32,,밤식빵(1/2), 1154,1,0.07496251874062969,2800,0.06746662811430774
33,,새우바게트, 1026,150,11.244377811094452,750000,18.07141824490386
34,,크림치즈바게트, 1027,170,12.743628185907047,850000,20.480940677557708
35,,마늘바게트, 1028,63,4.72263868065967,220500,5.3129969640017345
36,,연유볼, 1030,53,3.973013493253373,265000,6.385234446532698
37,,불고기또띠아, 1034,8,0.5997001499250375,20000,0.4819044865307696
38,,알레스카, 1068,9,0.6746626686656672,31500,0.7589995662859621
39,,모카브리오슈, 1069,10,0.7496251874062968,35000,0.8433328514288468
40,,먹물크림파이, 1070,11,0.8245877061469266,42900,1.0336851236085007
41,,티라미슈파이, 1071,8,0.5997001499250375,31200,0.7517709989880006
42,,우유크림파이, 1072,10,0.7496251874062968,39000,0.9397137487350007
43,,마롱브리오슈, 1073,10,0.7496251874062968,28000,0.6746662811430775
44,,콘치즈트라이, 1074,10,0.7496251874062968,35000,0.8433328514288468
45,,아몬드크로아상, 1080,5,0.3748125937031484,12500,0.301190304081731
46,,몽블랑, 1081,9,0.6746626686656672,34200,0.824056671967616
47,,이탈리아노 1개, 1155,15,1.1244377811094453,12000,0.28914269191846176
48,,이탈리아노 5개, 1156,1,0.07496251874062969,3500,0.08433328514288468
