,Unnamed: 0, 상품매출현황(전체) ,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,,조회기간 : 2020-03-04 ~ 2020-03-04,,,,,
1,,상 품 명,상 품 코 드,수    량,점유율(수량),판매금액,점유율(금액)
2,,단팥빵, 1002,55,12.880562060889929,71500,5.565068493150685
3,,옛날크림빵, 1003,6,1.405152224824356,9000,0.7004981320049813
4,,소보루빵, 1005,4,0.936768149882904,5200,0.40473225404732255
5,,생크림빵, 1007,3,0.702576112412178,7500,0.5837484433374844
6,,우유버터크림, 1009,4,0.936768149882904,6000,0.4669987546699875
7,,완두앙금빵, 1010,12,2.810304449648712,15600,1.2141967621419676
8,,생크림팥 왕빵, 1011,2,0.468384074941452,6600,0.5136986301369864
9,,소보루왕빵, 1013,2,0.468384074941452,5000,0.3891656288916563
10,,그린찰왕빵, 1014,1,0.234192037470726,2500,0.19458281444582815
11,,옥수수왕빵, 1015,3,0.702576112412178,7500,0.5837484433374844
12,,찰브레드, 1163,1,0.234192037470726,3800,0.2957658779576588
13,,맘모스, 1169,5,1.17096018735363,15000,1.1674968866749689
14,,말랑 모카, 1174,4,0.936768149882904,11200,0.8717310087173101
15,,고구마빵, 1175,6,1.405152224824356,15000,1.1674968866749689
16,,찹쌀도넛, 1049,7,1.639344262295082,10500,0.8172478206724783
17,,찹쌀스틱, 1050,10,2.34192037470726,13000,1.0118306351183064
18,,생크림꽈베기, 1051,6,1.405152224824356,15000,1.1674968866749689
19,,팥도넛, 1052,7,1.639344262295082,10500,0.8172478206724783
20,,튀김소보루, 1053,6,1.405152224824356,12000,0.933997509339975
21,,소보루꽈베기, 1055,8,1.873536299765808,14400,1.1207970112079702
22,,츄러스, 1056,5,1.17096018735363,10000,0.7783312577833126
23,,고로케, 1166,9,2.107728337236534,18000,1.4009962640099627
24,,구운고로케, 1167,1,0.234192037470726,2200,0.17123287671232876
25,,옛날모찌, 1102,11,2.576112412177986,14300,1.1130136986301369
26,,우유식빵, 1004,8,1.873536299765808,24000,1.86799501867995
27,,잡곡식빵, 1016,5,1.17096018735363,15000,1.1674968866749689
28,,옥수수식빵, 1017,3,0.702576112412178,7500,0.5837484433374844
29,,밤식빵, 1019,4,0.936768149882904,20000,1.5566625155666252
30,,모닝빵, 1022,3,0.702576112412178,10500,0.8172478206724783
31,,환타스틱, 1023,5,1.17096018735363,17500,1.362079701120797
32,,초코깜파뉴, 1024,3,0.702576112412178,10500,0.8172478206724783
33,,새우바게트, 1026,32,7.494145199063232,160000,12.453300124533001
34,,크림치즈바게트, 1027,43,10.070257611241217,215000,16.73412204234122
35,,마늘바게트, 1028,23,5.386416861826698,80500,6.2655666251556665
36,,연유볼, 1030,17,3.981264637002342,85000,6.615815691158157
37,,불고기또띠아, 1034,3,0.702576112412178,7500,0.5837484433374844
38,,알레스카, 1068,1,0.234192037470726,3500,0.2724159402241594
39,,모카브리오슈, 1069,1,0.234192037470726,3500,0.2724159402241594
40,,먹물크림파이, 1070,2,0.468384074941452,7800,0.6070983810709838
41,,티라미슈파이, 1071,2,0.468384074941452,7800,0.6070983810709838
42,,우유크림파이, 1072,2,0.468384074941452,7800,0.6070983810709838
43,,마롱브리오슈, 1073,2,0.468384074941452,5600,0.43586550435865506
44,,크로아상, 1077,3,0.702576112412178,6000,0.4669987546699875
45,,아몬드크로아상, 1080,1,0.234192037470726,2500,0.19458281444582815
46,,몽블랑, 1081,2,0.468384074941452,7600,0.5915317559153176
47,,이탈리아노 1개, 1157,7,1.639344262295082,5600,0.43586550435865506
48,,공룡알, 1037,2,0.468384074941452,5600,0.43586550435865506
49,,닭가슴살샐러드, 1042,1,0.234192037470726,4900,0.3813823163138232
50,,이탈리안피자, 1043,1,0.234192037470726,3900,0.3035491905354919
51,,야채사라다, 1044,2,0.468384074941452,7800,0.6070983810709838
52,,양파랑치즈랑, 1045,7,1.639344262295082,23100,1.797945205479452
53,,거북이피쟈, 1046,3,0.702576112412178,6000,0.4669987546699875
54,,바질크로깡, 1155,2,0.468384074941452,7000,0.5448318804483188
55,,에그샌드위치, 1181,1,0.234192037470726,3500,0.2724159402241594
56,,햄버거, 1184,0,0,0,0
57,,앙버터, 1057,2,0.468384074941452,3600,0.28019925280199254
58,,플레인 치아바타, 1058,2,0.468384074941452,4400,0.3424657534246575
59,,치즈 치아바타, 1059,1,0.234192037470726,3300,0.2568493150684932
60,,노아레장, 1062,2,0.468384074941452,7000,0.5448318804483188
61,,마크로네, 1164,3,0.702576112412178,13500,1.050747198007472
62,,대왕카스테라1/4, 1093,4,0.936768149882904,24000,1.86799501867995
63,,엔젤쉬폰, 1094,1,0.234192037470726,4500,0.35024906600249067
64,,시몬 (개당), 1096,4,0.936768149882904,4000,0.31133250311332505
65,,롤케이크1호, 1162,1,0.234192037470726,10000,0.7783312577833126
66,,밀봉카스테라, 1168,1,0.234192037470726,2500,0.19458281444582815
67,,롤케이크2호, 1171,2,0.468384074941452,40000,3.1133250311332503
68,,시몬 (봉지), 1178,2,0.468384074941452,10000,0.7783312577833126
69,,마블카스테라, 1186,1,0.234192037470726,4500,0.35024906600249067
70,,꿀빵, 1112,2,0.468384074941452,7000,0.5448318804483188
71,,아메리카노(hot), 1137,12,2.810304449648712,36000,2.8019925280199254
72,,아메리카노(ice), 1138,1,0.234192037470726,3200,0.24906600249066002
73,,카페라테(hot), 1139,4,0.936768149882904,13200,1.0273972602739727
74,,우유(200ml), 1142,4,0.936768149882904,4000,0.31133250311332505
75,,코롬방쉐이크, 1144,4,0.936768149882904,10000,0.7783312577833126
76,,바나나우유, 1151,4,0.936768149882904,5200,0.40473225404732255
77,,초코몽.딸기몽, 1152,1,0.234192037470726,1100,0.08561643835616438
78,,합  계,,427,,"1,284,800",
