,Unnamed: 0, 상품매출현황(전체) ,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,,조회기간 : 2020-02-24 ~ 2020-02-24,,,,,
1,,상 품 명,상 품 코 드,수    량,점유율(수량),판매금액,점유율(금액)
2,,단팥빵, 1002,52,5.194805194805195,67600,2.0288724151385096
3,,옛날크림빵, 1003,20,1.998001998001998,30000,0.9003871664815871
4,,소보루빵, 1005,17,1.6983016983016983,22100,0.6632852126414358
5,,우유버터크림, 1009,17,1.6983016983016983,25500,0.765329091509349
6,,완두앙금빵, 1010,20,1.998001998001998,26000,0.7803355442840422
7,,소보루왕빵, 1013,5,0.4995004995004995,12500,0.37516131936732794
8,,그린찰왕빵, 1014,4,0.3996003996003996,10000,0.3001290554938624
9,,옥수수왕빵, 1015,7,0.6993006993006993,17500,0.5252258471142591
10,,찰브레드, 1163,11,1.098901098901099,41800,1.2545394519643447
11,,맘모스, 1169,4,0.3996003996003996,12000,0.36015486659263485
12,,찹쌀도넛, 1049,9,0.8991008991008991,13500,0.4051742249167142
13,,찹쌀스틱, 1050,9,0.8991008991008991,11700,0.351150994927819
14,,생크림꽈베기, 1051,2,0.1998001998001998,5000,0.1500645277469312
15,,팥도넛, 1052,17,1.6983016983016983,25500,0.765329091509349
16,,튀김소보루, 1053,10,0.999000999000999,20000,0.6002581109877247
17,,옥수수꽈베기, 1054,12,1.1988011988011988,21600,0.6482787598667427
18,,소보루꽈베기, 1055,11,1.098901098901099,19800,0.5942555298778475
19,,츄러스, 1056,11,1.098901098901099,22000,0.6602839220864972
20,,고로케, 1166,8,0.7992007992007992,16000,0.4802064887901798
21,,구운고로케, 1167,9,0.8991008991008991,19800,0.5942555298778475
22,,옛날모찌, 1102,37,3.6963036963036964,48100,1.443620756925478
23,,우유식빵, 1004,4,0.3996003996003996,12000,0.36015486659263485
24,,잡곡식빵, 1016,3,0.2997002997002997,9000,0.27011614994447614
25,,밤식빵, 1019,4,0.3996003996003996,20000,0.6002581109877247
26,,환타스틱, 1023,1,0.0999000999000999,3500,0.10504516942285183
27,,초코깜파뉴, 1024,4,0.3996003996003996,14000,0.4201806776914073
28,,바게트, 1025,2,0.1998001998001998,6600,0.19808517662594916
29,,새우바게트, 1026,93,9.290709290709291,465000,13.956001080464599
30,,크림치즈바게트, 1027,117,11.688311688311689,585000,17.557549746390947
31,,마늘바게트, 1028,23,2.2977022977022976,80500,2.416038896725592
32,,마늘스틱, 1029,6,0.5994005994005994,9000,0.27011614994447614
33,,연유볼, 1030,36,3.5964035964035963,180000,5.402322998889522
34,,악마의유혹, 1032,3,0.2997002997002997,5400,0.16206968996668566
35,,알레스카, 1068,6,0.5994005994005994,21000,0.6302710165371109
36,,모카브리오슈, 1069,13,1.2987012987012987,45500,1.3655872024970737
37,,먹물크림파이, 1070,14,1.3986013986013985,54600,1.6387046429964884
38,,우유크림파이, 1072,12,1.1988011988011988,46800,1.404603979711276
39,,마롱브리오슈, 1073,11,1.098901098901099,27500,0.8253549026081215
40,,콘치즈트라이, 1074,2,0.1998001998001998,7000,0.21009033884570366
41,,크로아상, 1077,1,0.0999000999000999,2000,0.060025811098772475
42,,종이파이, 1079,1,0.0999000999000999,2500,0.0750322638734656
43,,아몬드크로아상, 1080,9,0.8991008991008991,22500,0.6752903748611903
44,,몽블랑, 1081,3,0.2997002997002997,11400,0.3421471232630031
45,,이탈리아노 1개, 1157,10,0.999000999000999,8000,0.2401032443950899
46,,공룡알, 1037,13,1.2987012987012987,36400,1.0924697619976589
47,,이탈리안피자, 1043,7,0.6993006993006993,34300,1.029442660343948
48,,야채사라다, 1044,7,0.6993006993006993,34300,1.029442660343948
49,,양파랑치즈랑, 1045,2,0.1998001998001998,6600,0.19808517662594916
50,,거북이피쟈, 1046,1,0.0999000999000999,2000,0.060025811098772475
51,,앙버터, 1057,12,1.1988011988011988,21600,0.6482787598667427
52,,플레인쟈파타, 1058,4,0.3996003996003996,7200,0.2160929199555809
53,,올리브챠파타, 1060,1,0.0999000999000999,3000,0.09003871664815871
54,,노아레장, 1062,10,0.999000999000999,35000,1.0504516942285183
55,,마크로네, 1164,2,0.1998001998001998,9000,0.27011614994447614
56,,대왕카스테라, 1093,25,2.4975024975024973,162500,4.8770971517752635
57,,대왕카스테라1/4, 1093,1,0.0999000999000999,6000,0.18007743329631742
58,,엔젤쉬폰, 1094,17,1.6983016983016983,76500,2.295987274528047
59,,시몬 (개당), 1096,15,1.4985014985014986,75000,2.2509679162039675
60,,아몬드머핀, 1097,1,0.0999000999000999,1500,0.045019358324079356
61,,쵸코머핀, 1098,4,0.3996003996003996,6000,0.18007743329631742
62,,코코넛케익, 1101,2,0.1998001998001998,5000,0.1500645277469312
63,,코코넛케잌, 1101,24,2.3976023976023977,60000,1.8007743329631742
64,,3호, 1130,1,0.0999000999000999,33000,0.9904258831297458
65,,초코파운드(대), 1148,1,0.0999000999000999,16000,0.4802064887901798
66,,롤케이크1호, 1162,13,1.2987012987012987,130000,3.9016777214202105
67,,밀봉카스테라, 1168,66,6.593406593406593,165000,4.952129415648729
68,,두부뽀빠이, 1083,33,3.2967032967032965,99000,2.971277649389237
69,,기페리, 1090,16,1.5984015984015985,40000,1.2005162219754495
70,,말랑 모카, 1111,5,0.4995004995004995,14000,0.4201806776914073
71,,아메리카노(hot), 1137,24,2.3976023976023977,72000,2.160929199555809
72,,아메리카노(ice), 1138,8,0.7992007992007992,25600,0.7683303820642876
73,,카페라테(hot), 1139,1,0.0999000999000999,3300,0.09904258831297458
74,,탄산음료, 1141,2,0.1998001998001998,3000,0.09003871664815871
75,,우유(200ml), 1142,2,0.1998001998001998,2000,0.060025811098772475
76,,카페라테(ice), 1149,2,0.1998001998001998,7000,0.21009033884570366
77,,바나나우유, 1151,5,0.4995004995004995,6500,0.19508388607101054
78,,초코몽.딸기몽, 1152,3,0.2997002997002997,3300,0.09904258831297458
79,,요거트파르페, 1165,1,0.0999000999000999,3500,0.10504516942285183
80,,합  계,,"1,001",,"3,331,900",
